date,product_line,width,height,length_gusset,ship_via,skus,total_quantity,price,material_front_id,material_back_id,num_colors,printing_method,zipper_type,options,customer,salesperson,project,Factory,terms_conditions,item_#,cfmd_skus
Feb 12 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,4,120000,0.114,3598163000004503782,3598163000004503782,5,Rotogravure,Child Resistant - Open,Tear Notch,Gozalo Inc.,Nick O’Loughlin,DR CONSALTER,China,DDP Cust Whse,QRE-06361-1-4.50x4.98x1.50-SEA,
Jan 17 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,4,120000,0.186,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Gozalo Inc.,Nick O’Loughlin,DR CONSALTER,China Digital,DDP Cust Whse,QRE-06219-1-4.50x4.98x1.50-AIR,
Jan 16 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,4,120000,,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Gozalo Inc.,Nick O’Loughlin,DR CONSALTER,China Digital,DDP Cust Whse,QRE-06206-01-4.50x4.98x1.50-AIR,
Jan 16 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,4,120000,0.165,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Gozalo Inc.,Nick O’Loughlin,DR CONSALTER,China Digital,DDP Cust Whse,QRE-06206-01-4.50x4.98x1.50-AIR,
Jan 16 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,4,120000,,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Gozalo Inc.,Nick O’Loughlin,DR CONSALTER,China Digital,DDP Cust Whse,QRE-06206-01-4.50x4.98x1.50-SEA,
Jan 16 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,4,120000,0.123,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Gozalo Inc.,Nick O’Loughlin,DR CONSALTER,China Digital,DDP Cust Whse,QRE-06206-01-4.50x4.98x1.50-SEA,
Nov 30 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,3,125000,0.181,3598163000024883351,3598163000024883351,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,PCR Pouches x Green Sativa x Red Indica,China Digital,DDP Cust Whse,QRE-07894-01-4.50x4.98x1.50-AIR,
Nov 30 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,3,125000,0.137,3598163000024883351,3598163000024883351,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,PCR Pouches x Green Sativa x Red Indica,China Digital,DDP Cust Whse,QRE-07894-01-4.50x4.98x1.50-SEA,
Oct 12 2024,Secure Sack CR Bags,4.5,4.98,1.5,Truck,1,150000,0.137,3598163000015277641,3598163000015277641,3,Digital,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,Dep USA production,USA AP,DDP Cust Whse,QRE-07542-01-4.50x4.98x1.50-TRUCK,
Oct 01 2024,Secure Sack CR Bags,4.5,4.98,1.5,Truck,1,150000,0.212,3598163000015493357,3598163000015493357,3,Flexographic,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,Dep USA production,USA PPC,DDP Cust Whse,QRE-07530-01-4.50x4.98x1.50-TRUCK,
May 09 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,150000,0.143,3598163000004503782,3598163000004503782,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,2024 Updated Rates,China,DDP Cust Whse,QRE-06816-01-4.50x4.98x1.50-AIR,
May 09 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,3,150000,0.148,3598163000004503782,3598163000004503782,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,2024 Updated Rates,China,DDP Cust Whse,QRE-06816-02-4.50x4.98x1.50-AIR,
May 08 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,3,150000,0.174,3598163000024883343,3598163000024883343,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,2024 Updated Rates,China Digital,DDP Cust Whse,QRE-06779-02-4.50x4.98x1.50-AIR,
May 08 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,150000,0.164,3598163000024883343,3598163000024883343,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,2024 Updated Rates,China Digital,DDP Cust Whse,QRE-06779-01-4.50x4.98x1.50-AIR,
Feb 23 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,1,160000,0.105,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP FL Reorder 07-26-23 Reorder 02-22-24,China,"DDP Cust Whse
SC-450498FL-D",QRE-06438-1-4.50x4.98x1.50-SEA,
Feb 23 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,160000,0.144,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP FL Reorder 07-26-23 Reorder 02-22-24,China,"DDP Cust Whse
SC-450498FL-D",QRE-06438-1-4.50x4.98x1.50-AIR,SC-450498FL-D-AIR-022924100945 - 160000 - Mar 04 2024
Oct 21 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,220000,0.145,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_1,China,"DDP Cust Whse

SC-450498FL-D",QRE-07652-01-4.50x4.98x1.50-AIR,
Oct 21 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,1,220000,0.099,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_1,China,"DDP Cust Whse

SC-450498FL-D",QRE-07652-01-4.50x4.98x1.50-SEA,SC-450498FL-D-SEA-110724063529 - 220000 -  
Oct 18 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,1,220000,0.099,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_1,China,"DDP Cust Whse

SC-450498FL-D",QRE-07641-01-4.50x4.98x1.50-SEA,
Oct 18 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,220000,0.145,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_1,China,"DDP Cust Whse

SC-450498FL-D",QRE-07641-01-4.50x4.98x1.50-AIR,
Jul 25 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,1,220000,0.099,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP FL Reorder 07-24-24,China,DDP Cust Whse,QRE-07207-01-4.50x4.98x1.50-SEA,SC-450498FL-D-SEA-072624013155 - 220000 - Aug 02 2024
Jul 25 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,220000,0.145,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP FL Reorder 07-24-24,China,DDP Cust Whse,QRE-07207-01-4.50x4.98x1.50-AIR,
May 09 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,250000,0.14,3598163000004503782,3598163000004503782,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,2024 Updated Rates,China,DDP Cust Whse,QRE-06816-01-4.50x4.98x1.50-AIR,
May 09 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,3,250000,0.144,3598163000004503782,3598163000004503782,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,2024 Updated Rates,China,DDP Cust Whse,QRE-06816-02-4.50x4.98x1.50-AIR,
May 08 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,3,250000,0.16,3598163000024883343,3598163000024883343,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,2024 Updated Rates,China Digital,DDP Cust Whse,QRE-06779-02-4.50x4.98x1.50-AIR,
May 08 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,250000,0.153,3598163000024883343,3598163000024883343,5,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Organigram,Chris Bromley,2024 Updated Rates,China Digital,DDP Cust Whse,QRE-06779-01-4.50x4.98x1.50-AIR,
Jun 25 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,300000,0.134,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP FL Reorder 06-25-24,China,"DDP Cust Whse

SC-450498FL-D",QRE-07067-01-4.50x4.98x1.50-AIR,"SC-450498FL-D-AIR-062924093119 - 300000 - Jul 08 2024,SC-450498FL-D-AIR-0729240353181 - 108000 - Jul 08 2024,SC-450498FL-D-AIR-0729240353182 - 197000 - Jul 08 2024"
Jun 25 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,1,300000,0.097,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP FL Reorder 06-25-24,China,"DDP Cust Whse

SC-450498FL-D",QRE-07067-01-4.50x4.98x1.50-SEA,
Oct 23 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,1,400000,0.092,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_2,China,"DDP Cust Whse

SC-450498FL-D",QRE-07672-01-4.50x4.98x1.50-SEA,
Oct 23 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,400000,0.14,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_2,China,"DDP Cust Whse

SC-450498FL-D",QRE-07672-01-4.50x4.98x1.50-AIR,
Oct 21 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,1,400000,0.092,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_2,China,"DDP Cust Whse

SC-450498FL-D",QRE-07653-01-4.50x4.98x1.50-SEA,
Oct 21 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,400000,0.14,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_2,China,"DDP Cust Whse

SC-450498FL-D",QRE-07653-01-4.50x4.98x1.50-AIR,
Oct 18 2024,Secure Sack CR Bags,4.5,4.98,1.5,Sea,1,400000,0.092,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_2,China,"DDP Cust Whse

SC-450498FL-D",QRE-07642-01-4.50x4.98x1.50-SEA,
Oct 18 2024,Secure Sack CR Bags,4.5,4.98,1.5,Air,1,400000,0.14,3598163000004503782,3598163000004503782,3,Rotogravure,Child Resistant - Open,Tear Notch,Parallel / New England Treatment Access,Paul Sevigny,3_5 G DEP _7g FL_2,China,"DDP Cust Whse

SC-450498FL-D",QRE-07642-01-4.50x4.98x1.50-AIR,
Jul 15 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.344,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order Reorder 05-13-24 Reorder 07-12-24,China Digital,DDP Cust Whse,QRE-07149-01-4.50x4.98x2.00-AIR,SC-450498CUM-8TH-AIR-071724112100 - 5000 -  
May 15 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.357,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,"Tear Notch,White Knockout",Custom Bag Distro Co.,Jordan Weiser,Mederi Ice Cream Cone,China Digital,DDP Cust Whse,QRE-06837-01-4.50x4.98x2.00-AIR,SC-450498CUM-ICC-AIR-052324010123 - 5000 - May 23 2024
May 14 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.352,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order Reorder 05-13-24,China Digital,DDP Cust Whse,QRE-06825-01-4.50x4.98x2.00-AIR,
Mar 21 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.392,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,DDP Cust Whse,QRE-06586-1-4.50x4.98x2.00-AIR,SC-450498CUM-8TH-AIR-032124011908 - 5000 - Mar 27 2024
Mar 21 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.413,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,DDP Cust Whse,QRE-06586-1-4.50x4.98x2.00-AIR,
Mar 08 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.363,3598163000004503782,3598163000004503782,9,Rotogravure,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China,DDP Cust Whse,QRE-06525-1-4.50x4.98x2.00-AIR,
Feb 27 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.581,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,"DDP Cust Whse
Three white base",QRE-06456-2-4.50x4.98x2.00-AIR,
Feb 27 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.494,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,"DDP Cust Whse
Two white base",QRE-06456-1-4.50x4.98x2.00-AIR,
Jan 08 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,5000,0.392,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth,China Digital,DDP Cust Whse,QRE-06174-1-4.50x4.98x2.00-AIR,
May 14 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,7000,0.297,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order Reorder 05-13-24,China Digital,DDP Cust Whse,QRE-06825-01-4.50x4.98x2.00-AIR,
Jul 15 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.262,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order Reorder 05-13-24 Reorder 07-12-24,China Digital,DDP Cust Whse,QRE-07149-01-4.50x4.98x2.00-AIR,
May 15 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.27,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,"Tear Notch,White Knockout",Custom Bag Distro Co.,Jordan Weiser,Mederi Ice Cream Cone,China Digital,DDP Cust Whse,QRE-06837-01-4.50x4.98x2.00-AIR,
May 14 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.27,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order Reorder 05-13-24,China Digital,DDP Cust Whse,QRE-06825-01-4.50x4.98x2.00-AIR,SC-450498CUM-8TH-AIR-051424013128 - 10000 - May 14 2024
Mar 21 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.27,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,DDP Cust Whse,QRE-06586-1-4.50x4.98x2.00-AIR,
Mar 21 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.291,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,DDP Cust Whse,QRE-06586-1-4.50x4.98x2.00-AIR,
Mar 08 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.237,3598163000004503782,3598163000004503782,9,Rotogravure,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China,DDP Cust Whse,QRE-06525-1-4.50x4.98x2.00-AIR,
Feb 27 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.45,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,"DDP Cust Whse
Three white base",QRE-06456-2-4.50x4.98x2.00-AIR,
Feb 27 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.363,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,"DDP Cust Whse
Two white base",QRE-06456-1-4.50x4.98x2.00-AIR,
Jan 16 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.363,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth,China Digital,DDP Cust Whse,QRE-06213-01-4.50x4.98x2.00-AIR,SC-450498CUM-8TH-AIR-011724082527 - 10000 - Jan 15 2024
Jan 08 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,10000,0.291,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth,China Digital,DDP Cust Whse,QRE-06174-1-4.50x4.98x2.00-AIR,SC-450498CUM-8TH-AIR-010824035130 - 10000 -  
Mar 21 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,25000,0.191,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,DDP Cust Whse,QRE-06586-1-4.50x4.98x2.00-AIR,
Mar 21 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,25000,0.247,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,DDP Cust Whse,QRE-06586-1-4.50x4.98x2.00-AIR,
Mar 08 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,25000,0.191,3598163000004503782,3598163000004503782,9,Rotogravure,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China,DDP Cust Whse,QRE-06525-1-4.50x4.98x2.00-AIR,
Feb 27 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,25000,0.291,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,"DDP Cust Whse
Two white base",QRE-06456-1-4.50x4.98x2.00-AIR,
Feb 27 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,25000,0.342,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,"DDP Cust Whse
Three white base",QRE-06456-2-4.50x4.98x2.00-AIR,
Jan 02 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,25000,0.21,3598163000004503782,3598163000004503782,8,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Boxcar Craft Cannabis,Chris Bromley,Product Launch Planning,China,DDP Cust Whse,QRE-06144-4-4.50x4.98x2.00-AIR,
Mar 21 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,50000,0.175,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,DDP Cust Whse,QRE-06586-1-4.50x4.98x2.00-AIR,
Mar 21 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,50000,0.218,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China Digital,DDP Cust Whse,QRE-06586-1-4.50x4.98x2.00-AIR,
Mar 08 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,50000,0.178,3598163000004503782,3598163000004503782,9,Rotogravure,Child Resistant - Open,Tear Notch,Custom Bag Distro Co.,Jordan Weiser,Mederi Wide Mouth Re Order,China,DDP Cust Whse,QRE-06525-1-4.50x4.98x2.00-AIR,
Jan 02 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,50000,0.201,3598163000004503782,3598163000004503782,8,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Boxcar Craft Cannabis,Chris Bromley,Product Launch Planning,China,DDP Cust Whse,QRE-06144-4-4.50x4.98x2.00-AIR,
Jan 02 2024,Secure Sack CR Bags,4.5,4.98,2,Sea,1,50000,0.161,3598163000004503782,3598163000004503782,8,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Boxcar Craft Cannabis,Chris Bromley,Product Launch Planning,China,DDP Cust Whse,QRE-06144-4-4.50x4.98x2.00-SEA,
Jan 02 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,75000,0.194,3598163000004503782,3598163000004503782,8,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Boxcar Craft Cannabis,Chris Bromley,Product Launch Planning,China,DDP Cust Whse,QRE-06144-4-4.50x4.98x2.00-AIR,
Jan 02 2024,Secure Sack CR Bags,4.5,4.98,2,Sea,1,75000,0.15,3598163000004503782,3598163000004503782,8,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Boxcar Craft Cannabis,Chris Bromley,Product Launch Planning,China,DDP Cust Whse,QRE-06144-4-4.50x4.98x2.00-SEA,
Jan 02 2024,Secure Sack CR Bags,4.5,4.98,2,Air,1,100000,0.19,3598163000004503782,3598163000004503782,8,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Boxcar Craft Cannabis,Chris Bromley,Product Launch Planning,China,DDP Cust Whse,QRE-06144-4-4.50x4.98x2.00-AIR,
Jan 02 2024,Secure Sack CR Bags,4.5,4.98,2,Sea,1,100000,0.144,3598163000004503782,3598163000004503782,8,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Boxcar Craft Cannabis,Chris Bromley,Product Launch Planning,China,DDP Cust Whse,QRE-06144-4-4.50x4.98x2.00-SEA,
Jul 22 2024,Secure Sack CR Bags,4.5,5,1.5,Sea,1,300000,0.078,3598163000018114127,3598163000018114127,5,Rotogravure,Child Resistant - Open,Tear Notch,CMS Ventures,Steve Annunziato,Sublime Flower Eighth Pouches - Jul 2024,China Digital,DDP Cust Whse,QRE-07183-01-4.50x5.00x1.50-SEA,
Jul 22 2024,Secure Sack CR Bags,4.5,5,1.5,Sea,1,300000,0.073,3598163000018114127,3598163000018114127,5,Rotogravure,Child Resistant - Open,Tear Notch,CMS Ventures,Steve Annunziato,Sublime Flower Eighth Pouches - Jul 2024,China Digital,DDP Cust Whse,QRE-07183-02-4.50x5.00x1.50-SEA,
Jul 22 2024,Secure Sack CR Bags,4.5,5,1.5,Sea,1,300000,0.088,3598163000004503787,3598163000004503787,5,Rotogravure,Child Resistant - Open,Tear Notch,CMS Ventures,Steve Annunziato,Sublime Flower Eighth Pouches - Jul 2024,China,DDP Cust Whse,QRE-07184-01-4.50x5.00x1.50-SEA,
Jul 22 2024,Secure Sack CR Bags,4.5,5,1.5,Sea,1,300000,0.084,3598163000004503787,3598163000004503787,5,Rotogravure,Child Resistant - Open,Tear Notch,CMS Ventures,Steve Annunziato,Sublime Flower Eighth Pouches - Jul 2024,China,DDP Cust Whse,QRE-07184-02-4.50x5.00x1.50-SEA,
Nov 13 2024,Secure Sack CR Bags,4.5,5,2,Truck,2,5000,1.078,3598163000015277625,3598163000015277625,5,Digital,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,USA AP,"DDP Cust Whse

Register Matte or Flood Matte Printing",QRE-07752-02-4.50x5.00x2.00-TRUCK,
Nov 13 2024,Secure Sack CR Bags,4.5,5,2,Truck,2,5000,0.973,3598163000040741210,3598163000040741210,5,Digital,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,USA AP,DDP Cust Whse,QRE-07752-01-4.50x5.00x2.00-TRUCK,
Nov 04 2024,Secure Sack CR Bags,4.5,5,2,Air,2,5000,0.551,3598163000019290135,3598163000019290135,5,Rotogravure,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,China Digital,DDP Cust Whse,QRE-07724-01-4.50x5.00x2.00-AIR,
Nov 04 2024,Secure Sack CR Bags,4.5,5,2,Air,2,5000,0.524,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,China Digital,DDP Cust Whse,QRE-07724-02-4.50x5.00x2.00-AIR,
Nov 04 2024,Secure Sack CR Bags,4.5,5,2,Sea,2,5000,0.595,3598163000019290135,3598163000019290135,5,Rotogravure,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,China Digital,DDP Cust Whse,QRE-07724-01-4.50x5.00x2.00-SEA,
Nov 04 2024,Secure Sack CR Bags,4.5,5,2,Sea,2,5000,0.561,3598163000008154725,3598163000008154725,5,Rotogravure,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,China Digital,DDP Cust Whse,QRE-07724-02-4.50x5.00x2.00-SEA,
Nov 04 2024,Secure Sack CR Bags,4.5,5,2,Air,2,5000,0.408,3598163000019290135,3598163000019290135,5,Digital,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,China Digital,DDP Cust Whse,QRE-07724-01-4.50x5.00x2.00-AIR,
Nov 04 2024,Secure Sack CR Bags,4.5,5,2,Air,2,5000,0.311,3598163000008154725,3598163000008154725,5,Digital,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,China Digital,DDP Cust Whse,QRE-07724-02-4.50x5.00x2.00-AIR,
Nov 04 2024,Secure Sack CR Bags,4.5,5,2,Sea,2,5000,0.444,3598163000019290135,3598163000019290135,5,Digital,Child Resistant - Open,Tear Notch,Wana Brands,Ross Kirsh,Wana Pouch Project,China Digital,DDP Cust Whse,QRE-07724-01-4.50x5.00x2.00-SEA,
